dog_id,tbp_anaplasma,tbp_mycoplasma,tbp_ecanis,tbp_bgibsoni,tbp_bvogeli,tbp_hcanis,tbp_infecnum,tbp_infstat,tbp_comb,sam_date,sam_country,sam_long,sam_lat,dog_clinic,sam_avrf,sam_popdensity,sam_popdensitygrp,sam_rainfall,sam_precipitation,sam_temp_min,sam_temp_max,sam_temp_av,sam_rh_night,sam_rh_day,sam_daysrain,sam_temp,dog_clinic_type,dog_province,dog_zone,dog_breedgrp,dog_breed,dog_age_mo,dog_agegrp,dog_sex,dog_neuterstat,hx_exint,hx_cough,hx_dyspnoea,hx_dyspnoea_fq,hx_skin,hx_weightloss,hx_tkfvr,hx_epistaxis,hx_seizure,dog_dewrmed,dw_last,dw_type,dw_drug,dw_fq,dog_tkrx,tk_last,tk_fq,tk_roa,tk_topical,tk_systemic,tk_drug,tk_proper,tk_fqproper,tk_properlast,tk_anyproper,dog_condition,dog_bcs,dog_temp,cs_pyrexia,cs_eyes,cs_eyes_data,cs_ears,cs_ears_data,cs_nares,cs_nares_data,cs_mucsmem,cs_ln,cs_neuro,cs_breath,cs_urt,cs_sphep,cs_vomitdia,cs_appetite,cs_ascites,sk_nodules,sk_growths,sk_erythema,sk_pruritis,sk_hyperpig,sk_thick,sk_alopecia,sk_subcut,sk_dx,sk_magwound,sk_tick,sk_flea,sk_lice,sk_ecto,sk_wound,dog_zone2
K120,0,0,0,0,0,0,0,0,None,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,rot,8,2,1,0,0,0,0,0,na,na,1,0,0,1,3,1,1,2,1,3,5,2,na,oral,3,0,0,1,1,3,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K121,0,0,0,0,0,1,1,1,H,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,rb,96,5,0,1,na,na,na,0,na,na,na,na,na,1,dn,dn,8,dn,na,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,1,0,0,1,0,1
K122,0,0,0,0,0,0,0,0,None,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,unknwn,na,0,0,na,na,na,0,na,na,na,na,na,1,0.428571429,1,1,3,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,1,1
K123,0,0,0,0,0,0,0,0,None,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,10,2,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K124,0,0,0,0,0,0,0,0,None,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,18,3,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,8.571428571,5,1,powder,na,5,0,0,1,1,2,3,39.94,1,1,"hyphaemia, retinal detachment and bleeding",0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,1,normal,0,0,1,0,1,1,0,1,0,1
K125,0,0,0,1,0,0,1,1,G,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,unknwn,na,0,1,0,1,0,0,0,0,0,0,0,1,51.42857143,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,na,na,39.44,1,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,0,1,0,1,0,1
K126,0,0,0,0,0,0,0,0,None,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,60,4,1,0,na,na,na,0,na,na,0,0,0,1,21.42857143,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,1,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K127,0,0,0,0,0,0,0,0,None,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,84,5,1,0,0,0,0,0,0,0,0,0,1,1,12.85714286,1,8,2,1,dn,dn,1,solution,na,dn,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,1,1
K128,0,0,0,1,0,0,1,1,G,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,132,5,1,0,na,na,na,0,na,na,na,na,na,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,0,1,0,1,1,1
K129,0,0,0,0,0,0,0,0,None,19-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,108,5,0,1,0,0,0,0,0,0,0,0,0,1,1.428571429,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,1,0,na,1,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K130,0,0,0,0,0,1,1,1,H,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dob,36,4,0,0,0,0,0,0,na,na,0,0,0,1,1.428571429,1,1,2,0,na,na,na,na,na,na,0,0,0,0,2,3,39.89,1,0,na,0,na,0,na,3,0,0,0,0,0,na,1,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K131,0,0,0,1,0,0,1,1,G,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,96,5,0,1,na,na,na,0,na,na,na,na,na,1,dn,1,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K132,0,0,0,0,1,1,2,1,VH,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,lab,24,3,0,0,0,0,0,0,0,0,0,0,0,1,dn,1,8,dn,1,dn,5,2,na,oral,3,1,0,0,0,3,3,39.33,1,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K133,0,0,0,0,0,0,0,0,None,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,96,5,0,0,na,na,na,0,0,0,0,0,0,1,dn,1,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,2,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K134,0,0,0,0,0,0,0,0,None,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,lab,60,4,1,0,na,na,na,0,na,na,na,na,na,1,21.42857143,1,8,dn,1,dn,5,2,na,oral,3,1,0,0,0,3,5,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K135,0,0,0,0,0,0,0,0,None,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,lab,4,1,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,1,0,0,normal,0,0,1,0,0,1,0,1,0,1
K136,0,0,0,0,0,0,0,0,None,20-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,60,4,1,1,0,0,0,0,1,0,0,0,0,1,17.14285714,1,1,2,1,dn,2,1,spoton,na,dn,1,1,0,1,2,4,na,na,0,na,0,na,0,na,3,1,0,0,0,0,na,na,0,0,0,1,0,1,normal,1,0,1,0,0,1,0,1,0,1
K137,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,12,2,0,0,0,0,0,0,0,0,0,0,0,1,8.571428571,dn,8,2,1,dn,5,1,powder,na,dn,1,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,1,1,0,1,0,1
K138,0,1,0,1,1,1,4,1,MGVH,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,unknwn,na,1,0,na,na,na,0,na,na,na,na,na,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,1,normal,1,0,1,1,1,1,0,1,1,1
K139,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,na,unknwn,unknwn,na,na,na,0,0,0,0,0,0,na,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,1,0,0,0,0,0,1,normal,0,0,1,0,1,1,0,1,0,1
K140,0,0,1,0,0,0,1,1,E,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,24,3,0,1,0,0,0,0,0,0,0,0,0,1,21.42857143,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K141,0,0,0,0,0,0,0,0,None,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,24,3,1,0,0,0,na,0,1,na,0,0,0,na,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,na,na,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,0,1,0,0,1,0,1,0,1
K142,0,0,0,1,0,0,1,1,G,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dash,24,3,1,0,0,na,0,0,na,na,1,0,0,1,dn,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,1,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K143,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,bm,24,3,1,0,0,0,0,0,1,0,0,0,0,1,12.85714286,1,8,3,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,1,1,0,1,1,1
K144,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,84,5,0,1,0,na,na,0,1,na,0,0,0,1,dn,1,8,3,0,na,na,na,na,na,na,0,0,0,0,1,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,1,normal,1,0,1,0,0,0,0,0,0,1
K145,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gr,48,4,na,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,3,5,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,1,0,0,0,0,0,1,normal,0,0,1,0,1,1,0,1,0,1
K147,0,0,0,1,0,0,1,1,G,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,1,Aural haematoma - left ear,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K148,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,4,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,dn,1,dn,5,1,powder,na,5,1,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K149,0,0,0,0,0,0,0,0,None,22-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,96,5,1,1,na,na,na,0,1,na,0,0,0,1,17.14285714,1,1,2,1,51.42857143,5,1,spoton,na,dn,0,0,0,0,3,5,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,1,normal,0,0,1,0,1,1,0,1,0,1
K150,0,0,0,0,0,0,0,0,None,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,1,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K151,0,0,0,0,0,0,0,0,None,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,terrier,30,4,na,1,na,na,na,0,na,na,0,0,0,0,na,na,na,na,1,dn,dn,1,spray,na,dn,0,0,0,0,2,4,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K152,0,0,0,0,0,0,0,0,None,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,dn,1,dn,5,1,powder,na,dn,1,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K153,0,0,0,1,0,1,2,1,GH,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,pom,48,4,1,1,na,na,na,0,na,na,0,0,0,1,4.285714286,1,1,dn,1,dn,5,1,powder,na,dn,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,1,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K154,0,1,0,0,0,0,1,1,M,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,60,4,1,0,0,na,na,0,1,na,0,0,0,1,4.285714286,1,2,dn,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,1,corneal ulcer - left eye,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,0,1,0,0,1,0,1,0,1
K155,0,0,0,0,0,0,0,0,None,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,rot,18,3,1,0,0,0,0,0,0,0,0,0,0,1,8.571428571,1,8,2,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,1,1
K156,0,1,0,1,0,0,2,1,MG,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,18,3,1,0,0,na,na,0,1,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K157,0,0,0,0,0,0,0,0,None,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,18,3,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,1,normal,0,0,1,0,0,1,0,1,0,1
K158,0,0,0,1,0,0,1,1,G,23-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,120,5,1,0,na,na,na,0,na,na,na,0,0,1,0.428571429,1,1,3,1,dn,5,1,spoton,na,dn,1,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K159,0,1,0,0,0,0,1,1,M,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,84,5,0,1,na,na,na,0,na,na,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,dn,1,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,0,1,0,1,0,1
K160,0,0,0,1,0,0,1,1,G,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,unknwn,na,0,na,na,na,na,0,1,na,na,na,na,1,dn,2,3,dn,1,dn,dn,2,na,inject,2,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,1,0,1,0,0,1,0,1,0,1
K161,0,0,0,0,0,0,0,0,None,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,dn,1,dn,dn,1,powder,na,dn,0,0,0,0,2,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,0,0,0,0,1,1,0,normal,0,0,1,0,0,1,0,1,0,1
K162,0,0,1,0,0,1,2,1,EH,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,12,2,1,0,0,0,0,0,na,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,1,1
K163,0,0,0,0,0,1,1,1,H,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,18,3,0,1,na,na,na,0,na,na,na,0,0,1,21.42857143,1,1,dn,1,8.571428571,5,2,na,oral,3,0,0,1,1,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K164,0,0,0,0,0,0,0,0,None,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,18,3,na,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,dn,1,0,0,0,3,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K165,0,0,0,0,0,0,0,0,None,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,unknwn,na,0,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K166,0,0,0,0,0,0,0,0,None,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,lab,132,5,1,0,na,na,na,0,na,na,0,0,0,1,4.285714286,1,8,dn,na,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K167,0,0,0,0,0,1,1,1,H,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,84,5,0,1,na,na,na,0,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,1,aural haematoma - left ear (previously aural haematoma of the right had been corrected),0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,1,normal,1,0,1,0,0,1,0,1,0,1
K168,0,0,0,0,0,0,0,0,None,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,24,3,1,0,0,0,0,0,0,0,0,0,0,1,dn,dn,8,dn,1,dn,dn,dn,na,na,dn,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,na,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,1,1
K169,0,0,0,0,0,0,0,0,None,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,144,6,0,1,na,na,na,0,1,na,0,0,0,1,12.85714286,dn,8,3,1,51.42857143,5,2,na,oral,3,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,0,1,0,1,0,1
K170,0,0,0,0,0,1,1,1,H,26-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,pom,144,6,1,0,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,1,normal,0,0,1,0,0,1,0,1,1,1
K171,0,0,0,1,0,0,1,1,G,29-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,9,2,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K172,0,0,0,0,0,0,0,0,None,27-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,na,unknwn,unknwn,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,unknwn,na,0,0,0,na,na,na,0,0,1
